case,arm,seed,t_sec,best
A funnel,B0+,7,24.562,34.0000
A funnel,B0+,7,24.600,34.0000
A funnel,B0+,7,24.638,34.0000
A funnel,B0+,7,24.678,34.0000
A funnel,B0+,7,24.716,34.0000
A funnel,B0+,7,24.750,34.0000
A funnel,B0+,7,24.783,34.0000
A funnel,B0+,7,24.822,34.0000
A funnel,B0+,7,24.856,34.0000
A funnel,B0+,7,24.891,34.0000
A funnel,B0+,7,24.926,34.0000
A funnel,B0+,7,24.963,34.0000
A funnel,B0+,7,25.003,34.0000
A funnel,B0+,7,25.041,34.0000
A funnel,B0+,7,25.076,34.0000
A funnel,B0+,7,25.112,34.0000
A funnel,B0+,7,25.152,34.0000
A funnel,B0+,7,25.187,34.0000
A funnel,B0+,7,25.222,34.0000
A funnel,B0+,7,25.257,34.0000
A funnel,B0+,7,25.291,34.0000
A funnel,B0+,7,25.329,34.0000
A funnel,B0+,7,25.362,34.0000
A funnel,B0+,7,25.399,34.0000
A funnel,B0+,7,25.437,34.0000
A funnel,B0+,7,25.476,34.0000
A funnel,B0+,7,25.518,34.0000
A funnel,B0+,7,25.558,34.0000
A funnel,B0+,7,25.601,34.0000
A funnel,B0+,7,25.644,34.0000
A funnel,B0+,7,25.692,34.0000
A funnel,B0+,7,25.735,34.0000
A funnel,B0+,7,25.775,34.0000
A funnel,B0+,7,25.816,34.0000
A funnel,B0+,7,25.858,34.0000
A funnel,B0+,7,25.904,34.0000
A funnel,B0+,7,25.943,34.0000
A funnel,B0+,7,25.981,34.0000
A funnel,B0+,7,26.016,34.0000
A funnel,B0+,7,26.054,34.0000
A funnel,B0+,7,26.092,34.0000
A funnel,B0+,7,26.132,34.0000
A funnel,B0+,7,26.172,34.0000
A funnel,B1,7,0.430,74.0000
A funnel,B1,7,0.800,65.0000
A funnel,B1,7,1.183,59.0000
A funnel,B1,7,1.515,53.0000
A funnel,B1,7,1.821,53.0000
A funnel,B1,7,2.115,53.0000
A funnel,B1,7,2.403,53.0000
A funnel,B1,7,2.691,53.0000
A funnel,B1,7,2.984,53.0000
A funnel,B1,7,3.250,53.0000
A funnel,B1,7,3.520,53.0000
A funnel,B1,7,3.793,53.0000
A funnel,B1,7,4.071,53.0000
A funnel,B1,7,4.331,53.0000
A funnel,B1,7,4.603,53.0000
A funnel,B1,7,4.858,53.0000
A funnel,B1,7,5.120,52.0000
A funnel,B1,7,5.369,52.0000
A funnel,B1,7,5.621,52.0000
A funnel,B1,7,5.897,51.0000
A funnel,B1,7,6.154,51.0000
A funnel,B1,7,6.435,51.0000
A funnel,B1,7,6.727,51.0000
A funnel,B1,7,7.018,51.0000
A funnel,B1,7,7.319,51.0000
A funnel,B1,7,7.628,51.0000
A funnel,B1,7,7.905,51.0000
A funnel,B1,7,8.200,51.0000
A funnel,B1,7,8.490,51.0000
A funnel,B1,7,8.792,51.0000
A funnel,B1,7,9.091,51.0000
A funnel,B1,7,9.374,51.0000
A funnel,B1,7,9.687,50.0000
A funnel,B1,7,9.996,50.0000
A funnel,B1,7,10.279,50.0000
A funnel,B1,7,10.557,50.0000
A funnel,B1,7,10.831,50.0000
A funnel,B1,7,11.115,50.0000
A funnel,B1,7,11.393,50.0000
A funnel,B1,7,11.688,50.0000
A funnel,B1,7,12.028,50.0000
A funnel,B1,7,12.330,50.0000
A funnel,B1,7,12.632,50.0000
A funnel,B1,7,12.913,50.0000
A funnel,B1,7,13.196,50.0000
A funnel,B1,7,13.472,50.0000
A funnel,B1,7,13.774,50.0000
A funnel,B1,7,14.071,50.0000
A funnel,B1,7,14.372,50.0000
A funnel,B1,7,14.646,50.0000
A funnel,B1,7,14.945,50.0000
A funnel,B1,7,15.215,50.0000
A funnel,B1,7,15.521,50.0000
A funnel,B1,7,15.820,50.0000
A funnel,B1,7,16.120,50.0000
A funnel,B1,7,16.409,50.0000
A funnel,B1,7,16.692,50.0000
A funnel,B1,7,16.963,50.0000
A funnel,B1,7,17.236,50.0000
A funnel,B1,7,17.506,50.0000
A funnel,B1,7,17.793,50.0000
A funnel,B1,7,18.112,50.0000
A funnel,B1,7,18.415,50.0000
A funnel,B1,7,18.689,50.0000
A funnel,B1,7,18.984,50.0000
A funnel,B1,7,19.276,50.0000
A funnel,B1,7,19.555,49.0000
A funnel,B1,7,19.843,49.0000
A funnel,B1,7,20.124,49.0000
A funnel,B1,7,20.399,49.0000
A funnel,B1,7,20.670,49.0000
A funnel,B1,7,20.924,49.0000
A funnel,B1,7,21.192,49.0000
A funnel,B1,7,21.454,49.0000
A funnel,B1,7,21.715,49.0000
A funnel,B1,7,21.988,49.0000
A funnel,B1,7,22.241,49.0000
A funnel,B1,7,22.495,49.0000
A funnel,B1,7,22.756,49.0000
A funnel,B1,7,23.007,49.0000
A funnel,B1,7,23.273,49.0000
A funnel,B1,7,23.536,49.0000
A funnel,B1,7,23.822,49.0000
A funnel,B1,7,24.086,49.0000
A funnel,B1,7,24.387,49.0000
A funnel,B1,7,24.694,49.0000
A funnel,B1,7,24.961,49.0000
A funnel,B1,7,25.221,49.0000
A funnel,B1,7,25.483,49.0000
A funnel,B1,7,25.743,49.0000
A funnel,B1,7,26.000,49.0000
A funnel,B1,7,26.248,49.0000
A funnel,B1,7,26.495,49.0000
A funnel,B1,7,26.765,49.0000
A funnel,B1,7,27.011,49.0000
A funnel,B1,7,27.258,49.0000
A funnel,B1,7,27.512,49.0000
A funnel,B1,7,27.772,49.0000
A funnel,B1,7,28.040,49.0000
A funnel,B1,7,28.298,49.0000
A funnel,B1,7,28.549,49.0000
A funnel,B1,7,28.809,49.0000
A funnel,B1,7,29.062,49.0000
A funnel,B1,7,29.322,49.0000
A funnel,B1,7,29.574,49.0000
A funnel,B1,7,29.843,49.0000
A funnel,B1,7,30.102,49.0000
A funnel,B1,7,30.372,49.0000
A funnel,B1,7,30.649,49.0000
A funnel,B1,7,30.914,49.0000
A funnel,B1,7,31.171,49.0000
A funnel,B1,7,31.443,49.0000
A funnel,B1,7,31.715,49.0000
A funnel,B1,7,31.984,49.0000
A funnel,B1,7,32.243,49.0000
A funnel,B1,7,32.509,49.0000
A funnel,B1,7,32.795,49.0000
A funnel,B1,7,33.049,49.0000
A funnel,B1,7,33.318,49.0000
A funnel,B1,7,33.666,49.0000
A funnel,B1,7,33.941,49.0000
A funnel,B1,7,34.257,49.0000
A funnel,B1,7,34.567,49.0000
A funnel,B1,7,34.847,49.0000
A funnel,B1,7,35.120,49.0000
A funnel,B1,7,35.389,49.0000
A funnel,B1,7,35.666,49.0000
A funnel,B1,7,35.944,49.0000
A funnel,B1,7,36.218,49.0000
A funnel,B1,7,36.488,49.0000
A funnel,B1,7,36.773,49.0000
A funnel,B1,7,37.048,49.0000
A funnel,B1,7,37.311,49.0000
A funnel,B1,7,37.565,49.0000
A funnel,B1,7,37.825,49.0000
A funnel,B1,7,38.088,49.0000
A funnel,B1,7,38.353,49.0000
A funnel,B1,7,38.619,49.0000
A funnel,B1,7,38.902,49.0000
A funnel,B1,7,39.193,49.0000
A funnel,B1,7,39.464,49.0000
A funnel,B1,7,39.751,49.0000
A funnel,B1,7,40.034,49.0000
A funnel,B1,7,40.305,49.0000
A funnel,B1,7,40.576,49.0000
A funnel,B1,7,40.859,49.0000
A funnel,B1,7,41.136,49.0000
A funnel,B1,7,41.396,49.0000
A funnel,B1,7,41.666,49.0000
A funnel,B1,7,41.927,49.0000
A funnel,B1,7,42.174,49.0000
A funnel,B1,7,42.436,49.0000
A funnel,B1,7,42.718,49.0000
A funnel,B1,7,42.972,49.0000
A funnel,B1,7,43.240,49.0000
A funnel,B1,7,43.497,49.0000
A funnel,B1,7,43.747,49.0000
A funnel,B1,7,44.004,49.0000
A funnel,B1,7,44.261,49.0000
A funnel,B1,7,44.522,49.0000
A funnel,B1,7,44.777,49.0000
A funnel,B1,7,45.037,49.0000
A funnel,B1,7,45.294,49.0000
A funnel,B1,7,45.564,49.0000
A funnel,B1,7,45.839,49.0000
A funnel,B1,7,46.093,49.0000
A funnel,B1,7,46.356,49.0000
A funnel,B1,7,46.637,49.0000
A funnel,B1,7,46.922,49.0000
A funnel,B1,7,47.184,49.0000
A funnel,B1,7,47.436,49.0000
A funnel,B1,7,47.707,49.0000
A funnel,B1,7,48.042,49.0000
A funnel,B1,7,48.315,49.0000
A funnel,B1,7,48.601,49.0000
A funnel,B1,7,48.878,49.0000
A funnel,B1,7,49.147,49.0000
A funnel,B1,7,49.421,49.0000
A funnel,B1,7,49.676,49.0000
A funnel,B1,7,49.940,49.0000
A funnel,B1,7,50.200,49.0000
A funnel,B1,7,50.470,49.0000
A funnel,B1,7,50.762,49.0000
A funnel,B1,7,51.073,49.0000
A funnel,B1,7,51.377,49.0000
A funnel,B1,7,51.655,49.0000
A funnel,B1,7,51.954,49.0000
A funnel,B1,7,52.253,49.0000
A funnel,B1,7,52.533,49.0000
A funnel,B1,7,52.818,49.0000
A funnel,B1,7,53.133,49.0000
A funnel,B1,7,53.425,49.0000
A funnel,B1,7,53.714,49.0000
A funnel,B1,7,54.015,49.0000
A funnel,B1,7,54.291,49.0000
A funnel,B1,7,54.576,49.0000
A funnel,B1,7,54.852,49.0000
A funnel,B1,7,55.210,49.0000
A funnel,B1,7,55.468,49.0000
A funnel,B1,7,55.729,49.0000
A funnel,B1,7,56.010,49.0000
A funnel,B1,7,56.260,49.0000
A funnel,B1,7,56.527,49.0000
A funnel,B1,7,56.803,49.0000
A funnel,B1,7,57.079,49.0000
A funnel,B1,7,57.346,49.0000
A funnel,B1,7,57.607,49.0000
A funnel,B1,7,57.888,49.0000
A funnel,B1,7,58.169,49.0000
A funnel,B1,7,58.422,49.0000
A funnel,B1,7,58.700,49.0000
A funnel,B1,7,58.989,49.0000
A funnel,B1,7,59.243,49.0000
A funnel,B1,7,59.517,49.0000
A funnel,B1,7,59.774,49.0000
A funnel,B1,7,60.038,49.0000
A funnel,B1,7,60.301,49.0000
A funnel,B1,7,60.574,49.0000
A funnel,B1,7,60.869,49.0000
A funnel,B1,7,61.121,49.0000
A funnel,B1,7,61.389,49.0000
A funnel,B1,7,61.641,49.0000
A funnel,B1,7,61.904,49.0000
A funnel,B1,7,62.173,49.0000
A funnel,B1,7,62.444,49.0000
A funnel,B1,7,62.714,49.0000
A funnel,B1,7,62.989,49.0000
A funnel,B1,7,63.249,49.0000
A funnel,B1,7,63.527,49.0000
A funnel,B1,7,63.789,49.0000
A funnel,B1,7,64.055,49.0000
A funnel,B1,7,64.318,49.0000
A funnel,B1,7,64.580,49.0000
A funnel,B1,7,64.842,49.0000
A funnel,B1,7,65.098,49.0000
A funnel,B1,7,65.351,49.0000
A funnel,B1,7,65.622,49.0000
A funnel,B1,7,65.900,49.0000
A funnel,B1,7,66.170,49.0000
A funnel,B1,7,66.453,49.0000
A funnel,B1,7,66.773,49.0000
A funnel,B1,7,67.146,49.0000
A funnel,B1,7,67.431,49.0000
A funnel,B1,7,67.709,49.0000
A funnel,B1,7,67.993,49.0000
A funnel,B1,7,68.259,49.0000
A funnel,B1,7,68.528,49.0000
A funnel,B1,7,68.780,49.0000
A funnel,B1,7,69.075,49.0000
A funnel,B1,7,69.348,49.0000
A funnel,B1,7,69.614,49.0000
A funnel,B1,7,69.886,49.0000
A funnel,B1,7,70.152,49.0000
A funnel,B1,7,70.439,49.0000
A funnel,B1,7,70.706,49.0000
A funnel,B1,7,70.977,49.0000
A funnel,B1,7,71.266,49.0000
A funnel,B1,7,71.535,49.0000
A funnel,B1,7,71.809,49.0000
A funnel,B1,7,72.066,49.0000
A funnel,B1,7,72.332,49.0000
A funnel,B1,7,72.644,49.0000
A funnel,B1,7,72.923,49.0000
A funnel,B1,7,73.196,49.0000
A funnel,B1,7,73.482,49.0000
A funnel,B1,7,73.739,49.0000
A funnel,B1,7,74.012,49.0000
A funnel,B1,7,74.279,49.0000
A funnel,B1,7,74.548,49.0000
A funnel,B1,7,74.816,49.0000
A funnel,B1,7,75.085,49.0000
A funnel,B1,7,75.352,49.0000
A funnel,B1,7,75.607,49.0000
A funnel,B1,7,75.871,49.0000
A funnel,B1,7,76.140,49.0000
A funnel,B1,7,76.397,49.0000
A funnel,B1,7,76.667,49.0000
A funnel,B1,7,76.928,49.0000
A funnel,B1,7,77.196,49.0000
A funnel,B1,7,77.473,49.0000
A funnel,B1,7,77.733,49.0000
A funnel,B1,7,77.991,49.0000
A funnel,B1,7,78.247,49.0000
A funnel,B1,7,78.505,49.0000
A funnel,B1,7,78.783,49.0000
A funnel,B1,7,79.063,49.0000
A funnel,B1,7,79.329,49.0000
A funnel,B1,7,79.594,49.0000
A funnel,B1,7,79.869,49.0000
A funnel,B1,7,80.143,49.0000
A funnel,B1,7,80.413,49.0000
A funnel,B1,7,80.672,49.0000
A funnel,B1,7,80.956,49.0000
A funnel,B1,7,81.243,49.0000
A funnel,B1,7,81.534,49.0000
A funnel,B1,7,81.844,49.0000
A funnel,B1,7,82.116,49.0000
A funnel,B1,7,82.384,49.0000
A funnel,B1,7,82.659,49.0000
A funnel,B1,7,82.931,49.0000
A funnel,B1,7,83.186,49.0000
A funnel,B1,7,83.437,49.0000
A funnel,B1,7,83.700,49.0000
A funnel,B1,7,83.949,49.0000
A funnel,B1,7,84.213,49.0000
A funnel,B1,7,84.462,49.0000
A funnel,B1,7,84.737,49.0000
A funnel,B1,7,85.012,49.0000
A funnel,B1,7,85.269,49.0000
A funnel,B1,7,85.533,49.0000
A funnel,B1,7,85.792,49.0000
A funnel,B1,7,86.053,49.0000
A funnel,B1,7,86.336,49.0000
A funnel,B1,7,86.612,49.0000
A funnel,B1,7,86.905,49.0000
A funnel,B1,7,87.156,49.0000
A funnel,B1,7,87.406,49.0000
A funnel,B1,7,87.660,49.0000
A funnel,B1,7,87.917,49.0000
A funnel,B1,7,88.164,49.0000
A funnel,B1,7,88.418,49.0000
A funnel,B1,7,88.665,49.0000
A funnel,B1,7,88.923,49.0000
A funnel,B1,7,89.175,49.0000
A funnel,B1,7,89.428,49.0000
A funnel,B1,7,89.688,49.0000
A funnel,B1,7,89.975,49.0000
A funnel,B1,7,90.261,49.0000
A funnel,B2,7,2.879,62.0000
A funnel,B2,7,5.463,55.0000
A funnel,B2,7,8.089,54.0000
A funnel,B2,7,10.492,51.0000
A funnel,B2,7,12.718,51.0000
A funnel,B2,7,14.873,51.0000
A funnel,B2,7,16.921,50.0000
A funnel,B2,7,18.790,48.0000
A funnel,B2,7,20.716,46.0000
A funnel,B2,7,22.696,46.0000
A funnel,B2,7,24.626,46.0000
A funnel,B2,7,26.626,46.0000
A funnel,B2,7,28.613,46.0000
A funnel,B2,7,30.645,46.0000
A funnel,B2,7,32.674,46.0000
A funnel,B2,7,34.680,46.0000
A funnel,B2,7,36.735,46.0000
A funnel,B2,7,38.783,46.0000
A funnel,B2,7,40.855,46.0000
A funnel,B2,7,42.875,44.0000
A funnel,B2,7,44.876,44.0000
A funnel,B2,7,46.754,44.0000
A funnel,B2,7,48.593,44.0000
A funnel,B2,7,50.367,44.0000
A funnel,B2,7,52.128,44.0000
A funnel,B2,7,53.884,44.0000
A funnel,B2,7,55.591,44.0000
A funnel,B2,7,57.321,44.0000
A funnel,B2,7,59.148,44.0000
A funnel,B2,7,61.037,44.0000
A funnel,B2,7,62.825,44.0000
A funnel,B2,7,64.565,44.0000
A funnel,B2,7,66.299,44.0000
A funnel,B2,7,68.055,44.0000
A funnel,B2,7,69.872,44.0000
A funnel,B2,7,71.624,44.0000
A funnel,B2,7,73.416,44.0000
A funnel,B2,7,75.180,44.0000
A funnel,B2,7,76.963,44.0000
A funnel,B2,7,78.699,43.0000
A funnel,B2,7,80.476,43.0000
A funnel,B2,7,82.229,43.0000
A funnel,B2,7,83.994,43.0000
A funnel,B2,7,85.779,43.0000
A funnel,B2,7,87.612,42.0000
A funnel,B2,7,89.339,42.0000
A funnel,B2,7,91.060,42.0000
A funnel,B0,2024,0.048,45.0000
A funnel,B0,2024,0.096,43.0000
A funnel,B0,2024,0.141,40.0000
A funnel,B0,2024,0.191,39.0000
A funnel,B0,2024,0.240,39.0000
A funnel,B0,2024,0.283,39.0000
A funnel,B0,2024,0.323,39.0000
A funnel,B0,2024,0.365,39.0000
A funnel,B0,2024,0.410,39.0000
A funnel,B0,2024,0.453,39.0000
A funnel,B0,2024,0.496,39.0000
A funnel,B0,2024,0.550,39.0000
A funnel,B0,2024,0.595,38.0000
A funnel,B0,2024,0.639,37.0000
A funnel,B0,2024,0.677,35.0000
A funnel,B0,2024,0.722,35.0000
A funnel,B0,2024,0.762,35.0000
A funnel,B0,2024,0.801,35.0000
A funnel,B0,2024,0.841,34.0000
A funnel,B0,2024,0.883,34.0000
A funnel,B0,2024,0.922,32.0000
A funnel,B0,2024,0.959,32.0000
A funnel,B0,2024,0.991,32.0000
A funnel,B0,2024,1.028,32.0000
A funnel,B0,2024,1.061,32.0000
A funnel,B0,2024,1.094,32.0000
A funnel,B0,2024,1.128,32.0000
A funnel,B0,2024,1.161,32.0000
A funnel,B0,2024,1.197,32.0000
A funnel,B0,2024,1.231,32.0000
A funnel,B0,2024,1.264,32.0000
A funnel,B0,2024,1.298,32.0000
A funnel,B0,2024,1.335,32.0000
A funnel,B0,2024,1.369,32.0000
A funnel,B0,2024,1.403,32.0000
A funnel,B0,2024,1.437,32.0000
A funnel,B0,2024,1.474,32.0000
A funnel,B0,2024,1.509,32.0000
A funnel,B0,2024,1.544,32.0000
A funnel,B0,2024,1.581,32.0000
A funnel,B0,2024,1.618,32.0000
A funnel,B0,2024,1.652,32.0000
A funnel,B0,2024,1.686,32.0000
A funnel,B0,2024,1.721,32.0000
A funnel,B0,2024,1.758,32.0000
A funnel,B0,2024,1.791,32.0000
A funnel,B0,2024,1.824,32.0000
A funnel,B0,2024,1.857,32.0000
A funnel,B0,2024,1.898,32.0000
A funnel,B0,2024,1.938,32.0000
A funnel,B0,2024,1.972,32.0000
A funnel,B0,2024,2.007,32.0000
A funnel,B0,2024,2.042,32.0000
A funnel,B0,2024,2.079,32.0000
A funnel,B0,2024,2.115,32.0000
A funnel,B0,2024,2.152,32.0000
A funnel,B0,2024,2.190,32.0000
A funnel,B0,2024,2.231,32.0000
A funnel,B0,2024,2.264,32.0000
A funnel,B0,2024,2.297,32.0000
A funnel,B0,2024,2.330,32.0000
A funnel,B0,2024,2.368,32.0000
A funnel,B0,2024,2.405,32.0000
A funnel,B0,2024,2.440,32.0000
A funnel,B0,2024,2.480,32.0000
A funnel,B0,2024,2.523,32.0000
A funnel,B0,2024,2.562,32.0000
A funnel,B0,2024,2.600,32.0000
A funnel,B0,2024,2.638,32.0000
A funnel,B0,2024,2.679,32.0000
A funnel,B0,2024,2.716,32.0000
A funnel,B0,2024,2.753,32.0000
A funnel,B0,2024,2.790,32.0000
A funnel,B0,2024,2.827,32.0000
A funnel,B0,2024,2.868,32.0000
A funnel,B0,2024,2.905,32.0000
A funnel,B0,2024,2.943,32.0000
A funnel,B0,2024,2.981,32.0000
A funnel,B0,2024,3.021,32.0000
A funnel,B0,2024,3.058,32.0000
A funnel,B0,2024,3.097,32.0000
A funnel,B0,2024,3.130,32.0000
A funnel,B0,2024,3.167,32.0000
A funnel,B0,2024,3.199,32.0000
A funnel,B0,2024,3.231,32.0000
A funnel,B0,2024,3.264,32.0000
A funnel,B0,2024,3.300,32.0000
A funnel,B0,2024,3.332,32.0000
A funnel,B0,2024,3.364,32.0000
A funnel,B0,2024,3.397,32.0000
A funnel,B0,2024,3.435,32.0000
A funnel,B0,2024,3.467,32.0000
A funnel,B0,2024,3.502,32.0000
A funnel,B0,2024,3.538,32.0000
A funnel,B0,2024,3.578,32.0000
A funnel,B0,2024,3.615,32.0000
A funnel,B0,2024,3.648,32.0000
A funnel,B0,2024,3.682,32.0000
A funnel,B0,2024,3.719,32.0000
A funnel,B0,2024,3.754,32.0000
A funnel,B0,2024,3.786,32.0000
A funnel,B0,2024,3.818,32.0000
A funnel,B0,2024,3.851,32.0000
A funnel,B0,2024,3.886,32.0000
A funnel,B0,2024,3.919,32.0000
A funnel,B0,2024,3.953,32.0000
A funnel,B0,2024,3.987,32.0000
A funnel,B0,2024,4.023,32.0000
A funnel,B0,2024,4.056,32.0000
A funnel,B0,2024,4.090,32.0000
A funnel,B0,2024,4.128,32.0000
A funnel,B0,2024,4.165,32.0000
A funnel,B0,2024,4.199,32.0000
A funnel,B0,2024,4.231,32.0000
A funnel,B0,2024,4.264,32.0000
A funnel,B0,2024,4.300,32.0000
A funnel,B0,2024,4.333,32.0000
A funnel,B0,2024,4.365,32.0000
A funnel,B0,2024,4.400,32.0000
A funnel,B0,2024,4.438,32.0000
A funnel,B0,2024,4.471,32.0000
A funnel,B0,2024,4.506,32.0000
A funnel,B0,2024,4.541,32.0000
A funnel,B0,2024,4.582,32.0000
A funnel,B0,2024,4.616,32.0000
A funnel,B0,2024,4.650,32.0000
A funnel,B0,2024,4.684,32.0000
A funnel,B0,2024,4.723,32.0000
A funnel,B0,2024,4.756,32.0000
A funnel,B0,2024,4.789,32.0000
A funnel,B0,2024,4.823,32.0000
A funnel,B0,2024,4.856,32.0000
A funnel,B0,2024,4.891,32.0000
A funnel,B0,2024,4.925,32.0000
A funnel,B0,2024,4.960,32.0000
A funnel,B0,2024,4.994,32.0000
A funnel,B0,2024,5.031,32.0000
A funnel,B0,2024,5.065,32.0000
A funnel,B0,2024,5.098,32.0000
A funnel,B0,2024,5.132,32.0000
A funnel,B0,2024,5.167,32.0000
A funnel,B0,2024,5.202,32.0000
A funnel,B0,2024,5.238,32.0000
A funnel,B0,2024,5.273,32.0000
A funnel,B0,2024,5.312,32.0000
A funnel,B0,2024,5.348,32.0000
A funnel,B0,2024,5.382,32.0000
A funnel,B0,2024,5.418,32.0000
A funnel,B0,2024,5.459,32.0000
A funnel,B0,2024,5.495,32.0000
A funnel,B0,2024,5.531,32.0000
A funnel,B0,2024,5.565,32.0000
A funnel,B0,2024,5.602,32.0000
A funnel,B0,2024,5.635,32.0000
A funnel,B0,2024,5.668,32.0000
A funnel,B0,2024,5.702,32.0000
A funnel,B0,2024,5.739,32.0000
A funnel,B0,2024,5.772,32.0000
A funnel,B0,2024,5.804,32.0000
A funnel,B0,2024,5.837,32.0000
A funnel,B0,2024,5.870,32.0000
A funnel,B0,2024,5.907,32.0000
A funnel,B0,2024,5.941,32.0000
A funnel,B0,2024,5.976,32.0000
A funnel,B0,2024,6.013,32.0000
A funnel,B0,2024,6.051,32.0000
A funnel,B0,2024,6.083,32.0000
A funnel,B0,2024,6.116,32.0000
A funnel,B0,2024,6.149,32.0000
A funnel,B0,2024,6.186,32.0000
A funnel,B0,2024,6.220,32.0000
A funnel,B0,2024,6.255,32.0000
A funnel,B0,2024,6.290,32.0000
A funnel,B0,2024,6.331,32.0000
A funnel,B0,2024,6.368,32.0000
A funnel,B0,2024,6.404,32.0000
A funnel,B0,2024,6.441,32.0000
A funnel,B0,2024,6.484,32.0000
A funnel,B0,2024,6.517,32.0000
A funnel,B0,2024,6.553,32.0000
A funnel,B0,2024,6.590,32.0000
A funnel,B0,2024,6.634,32.0000
A funnel,B0,2024,6.666,32.0000
A funnel,B0,2024,6.699,32.0000
A funnel,B0,2024,6.733,32.0000
A funnel,B0,2024,6.771,32.0000
A funnel,B0,2024,6.805,32.0000
A funnel,B0,2024,6.838,32.0000
A funnel,B0,2024,6.871,32.0000
A funnel,B0,2024,6.904,32.0000
A funnel,B0,2024,6.942,32.0000
A funnel,B0,2024,6.978,32.0000
A funnel,B0,2024,7.013,32.0000
A funnel,B0,2024,7.048,32.0000
A funnel,B0,2024,7.083,32.0000
A funnel,B0,2024,7.115,32.0000
A funnel,B0,2024,7.148,32.0000
A funnel,B0,2024,7.182,32.0000
A funnel,B0,2024,7.218,32.0000
A funnel,B0,2024,7.252,32.0000
A funnel,B0,2024,7.285,32.0000
A funnel,B0,2024,7.319,32.0000
A funnel,B0,2024,7.356,32.0000
A funnel,B0,2024,7.389,32.0000
A funnel,B0,2024,7.424,32.0000
A funnel,B0,2024,7.457,32.0000
A funnel,B0,2024,7.498,32.0000
A funnel,B0,2024,7.534,32.0000
A funnel,B0,2024,7.572,32.0000
A funnel,B0,2024,7.609,32.0000
A funnel,B0,2024,7.654,32.0000
A funnel,B0,2024,7.689,32.0000
A funnel,B0,2024,7.723,32.0000
A funnel,B0,2024,7.760,32.0000
A funnel,B0,2024,7.795,32.0000
A funnel,B0,2024,7.833,32.0000
A funnel,B0,2024,7.869,32.0000
A funnel,B0,2024,7.907,32.0000
A funnel,B0,2024,7.944,32.0000
A funnel,B0,2024,7.985,32.0000
A funnel,B0,2024,8.024,32.0000
A funnel,B0,2024,8.063,32.0000
A funnel,B0,2024,8.100,32.0000
A funnel,B0,2024,8.141,32.0000
A funnel,B0,2024,8.179,32.0000
A funnel,B0,2024,8.214,32.0000
A funnel,B0,2024,8.249,32.0000
A funnel,B0,2024,8.288,32.0000
A funnel,B0,2024,8.324,32.0000
A funnel,B0,2024,8.358,32.0000
A funnel,B0,2024,8.390,32.0000
A funnel,B0,2024,8.430,32.0000
A funnel,B0,2024,8.463,32.0000
A funnel,B0,2024,8.500,32.0000
A funnel,B0,2024,8.535,32.0000
A funnel,B0,2024,8.579,32.0000
A funnel,B0,2024,8.617,32.0000
A funnel,B0,2024,8.651,32.0000
A funnel,B0,2024,8.686,32.0000
A funnel,B0,2024,8.725,32.0000
A funnel,B0,2024,8.760,32.0000
A funnel,B0,2024,8.794,32.0000
A funnel,B0,2024,8.828,32.0000
A funnel,B0,2024,8.863,32.0000
A funnel,B0,2024,8.901,32.0000
A funnel,B0,2024,8.937,32.0000
A funnel,B0,2024,8.974,32.0000
A funnel,B0,2024,9.008,32.0000
A funnel,B0,2024,9.043,32.0000
A funnel,B0,2024,9.075,32.0000
A funnel,B0,2024,9.110,32.0000
A funnel,B0,2024,9.143,32.0000
A funnel,B0,2024,9.179,32.0000
A funnel,B0,2024,9.211,32.0000
A funnel,B0,2024,9.245,32.0000
A funnel,B0,2024,9.279,32.0000
A funnel,B0,2024,9.314,32.0000
A funnel,B0,2024,9.348,32.0000
A funnel,B0,2024,9.382,32.0000
A funnel,B0,2024,9.419,32.0000
A funnel,B0,2024,9.460,32.0000
A funnel,B0,2024,9.496,32.0000
A funnel,B0,2024,9.536,32.0000
A funnel,B0,2024,9.575,32.0000
A funnel,B0,2024,9.619,32.0000
A funnel,B0,2024,9.657,32.0000
A funnel,B0,2024,9.694,32.0000
A funnel,B0,2024,9.731,32.0000
A funnel,B0,2024,9.763,32.0000
A funnel,B0,2024,9.799,32.0000
A funnel,B0,2024,9.833,32.0000
A funnel,B0,2024,9.867,32.0000
A funnel,B0,2024,9.901,32.0000
A funnel,B0,2024,9.938,32.0000
A funnel,B0,2024,9.971,32.0000
A funnel,B0,2024,10.007,32.0000
A funnel,B0,2024,10.043,32.0000
A funnel,B0,2024,10.081,32.0000
A funnel,B0,2024,10.117,32.0000
A funnel,B0,2024,10.151,32.0000
A funnel,B0,2024,10.185,32.0000
A funnel,B0,2024,10.224,32.0000
A funnel,B0,2024,10.259,32.0000
A funnel,B0,2024,10.292,32.0000
A funnel,B0,2024,10.326,32.0000
A funnel,B0,2024,10.364,32.0000
A funnel,B0,2024,10.398,32.0000
A funnel,B0,2024,10.432,32.0000
A funnel,B0,2024,10.467,32.0000
A funnel,B0,2024,10.505,32.0000
A funnel,B0,2024,10.541,32.0000
A funnel,B0,2024,10.576,32.0000
A funnel,B0,2024,10.612,32.0000
A funnel,B0,2024,10.653,32.0000
A funnel,B0,2024,10.687,32.0000
A funnel,B0,2024,10.720,32.0000
A funnel,B0,2024,10.752,32.0000
A funnel,B0,2024,10.785,32.0000
A funnel,B0,2024,10.820,32.0000
A funnel,B0,2024,10.854,32.0000
