instance,tag,het,arm,seed,makespan,runtime_sec,generations,evaluations,ms_per_eval,stopped_by,valid,lower_bound,gap_upper,budget_sec,run
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,twostage,23,67.0,50.34,2430,145800,0.345,budget,1,25.0,0.6269,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,twostage,31,67.0,50.33,2108,126480,0.398,budget,1,25.0,0.6269,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,twostage,42,71.0,50.34,2153,129180,0.39,budget,1,25.0,0.6479,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,twostage,47,79.0,50.33,2121,127260,0.395,budget,1,25.0,0.6835,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,twostage,53,67.0,50.34,2195,131700,0.382,budget,1,25.0,0.6269,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,twostage,2024,69.0,50.32,2253,135180,0.372,budget,1,25.0,0.6377,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nofeedback,3,66.0,50.36,91,5460,9.223,budget,1,25.0,0.6212,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nofeedback,7,61.0,50.75,86,5160,9.835,budget,1,25.0,0.5902,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nofeedback,11,69.0,50.33,88,5280,9.532,budget,1,25.0,0.6377,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nofeedback,19,66.0,50.46,91,5460,9.242,budget,1,25.0,0.6212,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nofeedback,23,62.0,50.33,91,5460,9.218,budget,1,25.0,0.5968,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nofeedback,31,65.0,50.76,87,5220,9.724,budget,1,25.0,0.6154,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nofeedback,42,64.0,50.52,91,5460,9.253,budget,1,25.0,0.6094,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nofeedback,47,66.0,50.64,93,5580,9.075,budget,1,25.0,0.6212,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nofeedback,53,63.0,50.63,91,5460,9.273,budget,1,25.0,0.6032,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nofeedback,2024,65.0,50.42,95,5700,8.846,budget,1,25.0,0.6154,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch,3,63.0,50.34,271,16260,3.096,budget,1,25.0,0.6032,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch,7,70.0,50.49,268,16080,3.14,budget,1,25.0,0.6429,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch,11,66.0,50.47,257,15420,3.273,budget,1,25.0,0.6212,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch,19,71.0,50.39,260,15600,3.23,budget,1,25.0,0.6479,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch,23,68.0,50.33,325,19500,2.581,budget,1,25.0,0.6324,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch,31,63.0,50.43,287,17220,2.929,budget,1,25.0,0.6032,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch,42,70.0,50.5,246,14760,3.421,budget,1,25.0,0.6429,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch,47,67.0,50.38,266,15960,3.157,budget,1,25.0,0.6269,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch,53,64.0,50.41,256,15360,3.282,budget,1,25.0,0.6094,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch,2024,72.0,50.47,279,16740,3.015,budget,1,25.0,0.6528,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch_nols,3,61.0,50.35,427,25620,1.965,budget,1,25.0,0.5902,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch_nols,7,62.0,50.43,395,23700,2.128,budget,1,25.0,0.5968,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch_nols,11,65.0,50.35,383,22980,2.191,budget,1,25.0,0.6154,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch_nols,19,62.0,50.37,417,25020,2.013,budget,1,25.0,0.5968,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch_nols,23,66.0,50.37,392,23520,2.142,budget,1,25.0,0.6212,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch_nols,31,61.0,50.36,432,25920,1.943,budget,1,25.0,0.5902,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch_nols,42,65.0,50.37,435,26100,1.93,budget,1,25.0,0.6154,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch_nols,47,71.0,50.35,411,24660,2.042,budget,1,25.0,0.6479,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch_nols,53,66.0,50.33,361,21660,2.324,budget,1,25.0,0.6212,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,opendispatch_nols,2024,67.0,50.39,409,24540,2.053,budget,1,25.0,0.6269,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nostagger,3,66.0,50.56,64,3840,13.167,budget,1,25.0,0.6212,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nostagger,7,65.0,50.42,58,3480,14.489,budget,1,25.0,0.6154,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nostagger,11,65.0,50.72,63,3780,13.418,budget,1,25.0,0.6154,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nostagger,19,72.0,50.72,57,3420,14.83,budget,1,25.0,0.6528,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nostagger,23,62.0,50.62,62,3720,13.608,budget,1,25.0,0.5968,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nostagger,31,69.0,50.83,60,3600,14.119,budget,1,25.0,0.6377,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nostagger,42,58.0,50.59,61,3660,13.822,budget,1,25.0,0.569,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nostagger,47,73.0,50.76,62,3720,13.645,budget,1,25.0,0.6575,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nostagger,53,65.0,50.66,62,3720,13.618,budget,1,25.0,0.6154,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,nostagger,2024,70.0,51.18,57,3420,14.965,budget,1,25.0,0.6429,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,closed,3,72.0,51.05,51,3060,16.683,budget,1,25.0,0.6528,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,closed,7,66.0,50.68,54,3240,15.642,budget,1,25.0,0.6212,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,closed,11,67.0,50.41,55,3300,15.276,budget,1,25.0,0.6269,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,closed,19,67.0,50.64,52,3120,16.231,budget,1,25.0,0.6269,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,closed,23,66.0,50.55,56,3360,15.045,budget,1,25.0,0.6212,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,closed,31,65.0,51.32,50,3000,17.107,budget,1,25.0,0.6154,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,closed,42,65.0,51.18,53,3180,16.094,budget,1,25.0,0.6154,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,closed,47,79.0,51.28,51,3060,16.758,budget,1,25.0,0.6835,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,closed,53,62.0,50.79,57,3420,14.851,budget,1,25.0,0.5968,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,closed,2024,70.0,50.64,50,3000,16.88,budget,1,25.0,0.6429,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,priced,3,72.0,54.56,12,720,75.778,budget,1,25.0,0.6528,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,priced,7,69.0,53.58,11,660,81.182,budget,1,25.0,0.6377,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,priced,11,76.0,53.04,11,660,80.364,budget,1,25.0,0.6711,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,priced,19,77.0,52.89,11,660,80.136,budget,1,25.0,0.6753,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,priced,23,69.0,51.53,11,660,78.076,budget,1,25.0,0.6377,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,priced,31,76.0,53.82,12,720,74.75,budget,1,25.0,0.6711,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,priced,42,72.0,54.09,11,660,81.955,budget,1,25.0,0.6528,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,priced,47,78.0,54.38,12,720,75.528,budget,1,25.0,0.6795,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,priced,53,69.0,53.23,11,660,80.652,budget,1,25.0,0.6377,50.32,p3
S8x4x4-LD21-H0.5-F0.6-A4-s42,high,0.5,priced,2024,71.0,54.12,11,660,82.0,budget,1,25.0,0.6479,50.32,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,rule,3,188.0,0.0,,,,,1,44.75,0.762,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,rule,7,188.0,0.0,,,,,1,44.75,0.762,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,rule,11,188.0,0.0,,,,,1,44.75,0.762,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,rule,19,188.0,0.0,,,,,1,44.75,0.762,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,rule,23,188.0,0.0,,,,,1,44.75,0.762,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,rule,31,188.0,0.0,,,,,1,44.75,0.762,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,rule,42,188.0,0.0,,,,,1,44.75,0.762,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,rule,47,188.0,0.0,,,,,1,44.75,0.762,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,rule,53,188.0,0.0,,,,,1,44.75,0.762,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,rule,2024,188.0,0.0,,,,,1,44.75,0.762,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,twostage,3,71.0,46.62,1877,112620,0.414,budget,1,44.75,0.3697,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,twostage,7,74.0,46.6,2042,122520,0.38,budget,1,44.75,0.3953,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,twostage,11,87.0,46.61,1928,115680,0.403,budget,1,44.75,0.4856,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,twostage,19,80.0,46.62,1927,115620,0.403,budget,1,44.75,0.4406,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,twostage,23,85.0,46.61,1935,116100,0.401,budget,1,44.75,0.4735,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,twostage,31,81.0,46.62,1990,119400,0.39,budget,1,44.75,0.4475,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,twostage,42,86.0,46.62,1882,112920,0.413,budget,1,44.75,0.4797,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,twostage,47,74.0,46.61,1937,116220,0.401,budget,1,44.75,0.3953,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,twostage,53,86.0,46.6,2100,126000,0.37,budget,1,44.75,0.4797,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,twostage,2024,87.0,46.61,1979,118740,0.393,budget,1,44.75,0.4856,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nofeedback,3,72.0,46.78,92,5520,8.475,budget,1,44.75,0.3785,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nofeedback,7,73.0,47.08,91,5460,8.623,budget,1,44.75,0.387,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nofeedback,11,73.0,46.64,90,5400,8.637,budget,1,44.75,0.387,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nofeedback,19,75.0,47.05,92,5520,8.524,budget,1,44.75,0.4033,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nofeedback,23,78.0,46.89,91,5460,8.588,budget,1,44.75,0.4263,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nofeedback,31,73.0,46.65,94,5640,8.271,budget,1,44.75,0.387,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nofeedback,42,74.0,46.81,90,5400,8.669,budget,1,44.75,0.3953,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nofeedback,47,73.0,46.69,93,5580,8.367,budget,1,44.75,0.387,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nofeedback,53,71.0,46.94,92,5520,8.504,budget,1,44.75,0.3697,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nofeedback,2024,73.0,46.68,96,5760,8.104,budget,1,44.75,0.387,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch,3,73.0,46.62,264,15840,2.943,budget,1,44.75,0.387,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch,7,78.0,46.68,249,14940,3.124,budget,1,44.75,0.4263,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch,11,77.0,46.67,277,16620,2.808,budget,1,44.75,0.4188,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch,19,72.0,46.75,266,15960,2.929,budget,1,44.75,0.3785,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch,23,79.0,46.75,251,15060,3.104,budget,1,44.75,0.4335,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch,31,73.0,46.72,298,17880,2.613,budget,1,44.75,0.387,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch,42,80.0,46.67,252,15120,3.087,budget,1,44.75,0.4406,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch,47,73.0,46.67,294,17640,2.646,budget,1,44.75,0.387,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch,53,74.0,46.77,269,16140,2.898,budget,1,44.75,0.3953,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch,2024,83.0,46.77,251,15060,3.106,budget,1,44.75,0.4608,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch_nols,3,73.0,46.63,379,22740,2.051,budget,1,44.75,0.387,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch_nols,7,76.0,46.68,365,21900,2.132,budget,1,44.75,0.4112,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch_nols,11,72.0,46.71,400,24000,1.946,budget,1,44.75,0.3785,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch_nols,19,72.0,46.61,407,24420,1.909,budget,1,44.75,0.3785,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch_nols,23,72.0,46.66,432,25920,1.8,budget,1,44.75,0.3785,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch_nols,31,76.0,46.69,406,24360,1.917,budget,1,44.75,0.4112,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch_nols,42,72.0,46.63,388,23280,2.003,budget,1,44.75,0.3785,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch_nols,47,72.0,46.62,466,27960,1.667,budget,1,44.75,0.3785,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch_nols,53,75.0,46.62,395,23700,1.967,budget,1,44.75,0.4033,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,opendispatch_nols,2024,72.0,46.61,378,22680,2.055,budget,1,44.75,0.3785,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nostagger,3,76.0,46.62,59,3540,13.169,budget,1,44.75,0.4112,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nostagger,7,72.0,46.65,65,3900,11.962,budget,1,44.75,0.3785,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nostagger,11,74.0,47.13,62,3720,12.669,budget,1,44.75,0.3953,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nostagger,19,77.0,47.19,56,3360,14.045,budget,1,44.75,0.4188,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nostagger,23,84.0,47.39,57,3420,13.857,budget,1,44.75,0.4673,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nostagger,31,80.0,46.68,59,3540,13.186,budget,1,44.75,0.4406,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nostagger,42,76.0,47.15,62,3720,12.675,budget,1,44.75,0.4112,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nostagger,47,76.0,46.66,61,3660,12.749,budget,1,44.75,0.4112,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nostagger,53,71.0,47.04,61,3660,12.852,budget,1,44.75,0.3697,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,nostagger,2024,77.0,46.9,57,3420,13.713,budget,1,44.75,0.4188,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,closed,3,71.0,46.7,54,3240,14.414,budget,1,44.75,0.3697,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,closed,7,69.0,47.0,60,3600,13.056,budget,1,44.75,0.3514,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,closed,11,75.0,47.08,57,3420,13.766,budget,1,44.75,0.4033,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,closed,19,73.0,47.5,52,3120,15.224,budget,1,44.75,0.387,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,closed,23,72.0,47.1,55,3300,14.273,budget,1,44.75,0.3785,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,closed,31,76.0,46.73,60,3600,12.981,budget,1,44.75,0.4112,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,closed,42,75.0,46.95,53,3180,14.764,budget,1,44.75,0.4033,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,closed,47,76.0,46.64,56,3360,13.881,budget,1,44.75,0.4112,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,closed,53,73.0,47.3,56,3360,14.077,budget,1,44.75,0.387,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,closed,2024,74.0,47.2,55,3300,14.303,budget,1,44.75,0.3953,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,priced,3,81.0,47.39,12,720,65.819,budget,1,44.75,0.4475,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,priced,7,81.0,48.44,12,720,67.278,budget,1,44.75,0.4475,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,priced,11,84.0,49.29,12,720,68.458,budget,1,44.75,0.4673,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,priced,19,78.0,49.39,11,660,74.833,budget,1,44.75,0.4263,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,priced,23,82.0,48.54,12,720,67.417,budget,1,44.75,0.4543,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,priced,31,79.0,48.13,12,720,66.847,budget,1,44.75,0.4335,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,priced,42,78.0,49.71,13,780,63.731,budget,1,44.75,0.4263,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,priced,47,77.0,47.3,11,660,71.667,budget,1,44.75,0.4188,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,priced,53,77.0,47.4,12,720,65.833,budget,1,44.75,0.4188,46.6,p3
S8x4x4-LD11-H0-F0.6-A4-s42,funnel,0.0,priced,2024,83.0,47.17,11,660,71.47,budget,1,44.75,0.4608,46.6,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,rule,3,152.0,0.0,,,,,1,38.75,0.7451,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,rule,7,152.0,0.0,,,,,1,38.75,0.7451,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,rule,11,152.0,0.0,,,,,1,38.75,0.7451,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,rule,19,152.0,0.0,,,,,1,38.75,0.7451,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,rule,23,152.0,0.0,,,,,1,38.75,0.7451,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,rule,31,152.0,0.0,,,,,1,38.75,0.7451,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,rule,42,152.0,0.0,,,,,1,38.75,0.7451,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,rule,47,152.0,0.0,,,,,1,38.75,0.7451,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,rule,53,152.0,0.0,,,,,1,38.75,0.7451,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,rule,2024,152.0,0.0,,,,,1,38.75,0.7451,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,twostage,3,76.0,30.21,1359,81540,0.37,budget,1,38.75,0.4901,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,twostage,7,78.0,30.24,1261,75660,0.4,budget,1,38.75,0.5032,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,twostage,11,80.0,30.22,1275,76500,0.395,budget,1,38.75,0.5156,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,twostage,19,83.0,30.22,1272,76320,0.396,budget,1,38.75,0.5331,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,twostage,23,79.0,30.23,1246,74760,0.404,budget,1,38.75,0.5095,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,twostage,31,79.0,30.21,1305,78300,0.386,budget,1,38.75,0.5095,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,twostage,42,81.0,30.21,1276,76560,0.395,budget,1,38.75,0.5216,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,twostage,47,81.0,30.22,1285,77100,0.392,budget,1,38.75,0.5216,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,twostage,53,77.0,30.23,1342,80520,0.375,budget,1,38.75,0.4968,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,twostage,2024,81.0,30.23,1235,74100,0.408,budget,1,38.75,0.5216,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nofeedback,3,69.0,30.47,61,3660,8.325,budget,1,38.75,0.4384,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nofeedback,7,76.0,30.21,55,3300,9.155,budget,1,38.75,0.4901,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nofeedback,11,69.0,30.35,60,3600,8.431,budget,1,38.75,0.4384,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nofeedback,19,76.0,30.22,54,3240,9.327,budget,1,38.75,0.4901,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nofeedback,23,71.0,30.48,62,3720,8.194,budget,1,38.75,0.4542,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nofeedback,31,71.0,30.28,62,3720,8.14,budget,1,38.75,0.4542,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nofeedback,42,71.0,30.43,58,3480,8.744,budget,1,38.75,0.4542,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nofeedback,47,77.0,30.49,62,3720,8.196,budget,1,38.75,0.4968,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nofeedback,53,74.0,30.28,62,3720,8.14,budget,1,38.75,0.4764,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nofeedback,2024,71.0,30.32,63,3780,8.021,budget,1,38.75,0.4542,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch,3,74.0,30.24,174,10440,2.897,budget,1,38.75,0.4764,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch,7,75.0,30.23,162,9720,3.11,budget,1,38.75,0.4833,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch,11,75.0,30.24,189,11340,2.667,budget,1,38.75,0.4833,30.21,p3
